,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,stage,jpg_url,retweet_count,favorite_count,creat_date,language,display_text_range
1187,672481316919734272,2015-12-03 18:23:34,Twitter for iPhone,Say hello to Jazz. She should be on the cover of Vogue. 12/10 gorgeous pupper https://t.co/mVCMemhXAP,12.0,10.0,Jazz,pupper,https://pbs.twimg.com/media/CVUiMUeW4AEQgkU.jpg,137,757,,en,"[0, 101]"
1188,672475084225949696,2015-12-03 17:58:48,Twitter for iPhone,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well https://t.co/mYhQvAdV4f,8.0,10.0,Buddy,None,https://pbs.twimg.com/media/CVUchRHXAAE4rtp.jpg,770,1529,,en,"[0, 138]"
1189,672466075045466113,2015-12-03 17:23:00,Twitter for iPhone,This is Franq and Pablo. They're working hard getting ready for Christmas. 12/10 for both. Amazing pups https://t.co/8lKFBOQ2J5,12.0,10.0,Franq,None,https://pbs.twimg.com/media/CVUUU_EWoAAxABV.jpg,598,1447,,en,"[0, 127]"
1190,672272411274932228,2015-12-03 04:33:27,Twitter for iPhone,This is Pippin. He is terrified of his new little yellow giraffe. 11/10 https://t.co/ZICNl6tIr5,11.0,10.0,Pippin,None,https://pbs.twimg.com/media/CVRkLuJWUAAhhYp.jpg,3677,6888,,en,"[0, 95]"
1191,672264251789176834,2015-12-03 04:01:02,Twitter for iPhone,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10 https://t.co/TUeuaOmunV,10.0,10.0,Kreg,None,https://pbs.twimg.com/media/CVRcxJ-WsAAXOhO.jpg,383,1212,,en,"[0, 123]"
1192,672254177670729728,2015-12-03 03:21:00,Twitter for iPhone,This is Rolf. He's having the time of his life. 11/10 good pupper https://t.co/OO6MqEbqG3,11.0,10.0,Rolf,pupper,https://pbs.twimg.com/media/CVRTmz1WcAA4uMF.jpg,800,1515,,en,"[0, 89]"
1193,672245253877968896,2015-12-03 02:45:32,Twitter for iPhone,Meet Snickers. He's adorable. Also comes in t-shirt mode. 12/10 I would aggressively caress Snickers https://t.co/aCRKDaFmVr,12.0,10.0,Snickers,None,https://pbs.twimg.com/media/CVRLfeoW4AA_ldZ.jpg,169,733,,en,"[0, 124]"
1194,672239279297454080,2015-12-03 02:21:48,Twitter for iPhone,This is Ridley. He doesn't know how to couch. 7/10 https://t.co/UHJE0UgMf7,7.0,10.0,Ridley,None,https://pbs.twimg.com/media/CVRGDrsWsAAUWSF.jpg,347,953,,en,"[0, 74]"
1195,672222792075620352,2015-12-03 01:16:17,Twitter for iPhone,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10 https://t.co/EW4MsOrF5O,9.0,10.0,Cal,None,https://pbs.twimg.com/media/CVQ3EDdWIAINyhM.jpg,231,833,,en,"[0, 127]"
1196,672205392827572224,2015-12-03 00:07:09,Twitter for iPhone,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper https://t.co/yRBQF9OS7D,9.0,10.0,Opal,pupper,https://pbs.twimg.com/media/CVQnPMrVAAAzShR.jpg,1270,2414,,en,"[0, 130]"
1197,672169685991993344,2015-12-02 21:45:16,Twitter for iPhone,This is Bradley. That is his sandwich. He carries it everywhere. 10/10 https://t.co/AjBkGTyCeO,10.0,10.0,Bradley,None,https://pbs.twimg.com/media/CVQGv-vUwAEUjCj.jpg,408,1074,,en,"[0, 94]"
1198,672160042234327040,2015-12-02 21:06:56,Twitter for iPhone,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper https://t.co/aNkkl5nH3W,8.0,10.0,Bubba,pupper,https://pbs.twimg.com/media/CVP9_beUEAAwURR.jpg,395,918,,en,"[0, 138]"
1199,672125275208069120,2015-12-02 18:48:47,Twitter for iPhone,This is just impressive I have nothing else to say. 11/10 https://t.co/LquQZiZjJP,11.0,10.0,just,None,https://pbs.twimg.com/media/CVPeX2dWwAEwyaR.jpg,1253,2578,,en,"[0, 81]"
1200,672095186491711488,2015-12-02 16:49:14,Twitter for iPhone,This is Tuco. That's the toast that killed his father. 9/10 https://t.co/ujnWy26RMe,9.0,10.0,Tuco,None,https://pbs.twimg.com/media/CVPDAR9XIAAm8QB.jpg,395,1063,,en,"[0, 83]"
1201,672082170312290304,2015-12-02 15:57:30,Twitter for iPhone,This is Patch. He wants to be a Christmas tree. 11/10 https://t.co/WTJtf9O8Jg,11.0,10.0,Patch,None,https://pbs.twimg.com/media/CVO3KodXAAAj1de.jpg,402,1003,,en,"[0, 77]"
1202,672068090318987265,2015-12-02 15:01:33,Twitter for iPhone,Say hello to Gizmo. He's upset because he's not sure if he's really big or the shopping cart is really small. 7/10 https://t.co/XkMtCGhr4a,7.0,10.0,Gizmo,None,https://pbs.twimg.com/media/CVOqW8eUkAESTHj.jpg,564,1389,,en,"[0, 138]"
1203,671896809300709376,2015-12-02 03:40:57,Twitter for iPhone,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,10.0,10.0,Lola,None,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,4519,9016,,en,"[0, 104]"
1204,671891728106971137,2015-12-02 03:20:45,Twitter for iPhone,This is Mojo. Apparently he's too cute for a seat belt. Hella careless. I'd still pet him tho. 11/10 buckle up pup https://t.co/dzZYx2NByW,11.0,10.0,Mojo,None,https://pbs.twimg.com/media/CVMJ9guXAAAhAiK.jpg,618,1415,,en,"[0, 138]"
1205,671882082306625538,2015-12-02 02:42:26,Twitter for iPhone,This is Batdog. He's sleeping now but when he wakes up he'll fight crime and such. Great tongue. 11/10 for Batdog https://t.co/Clg16EVy9O,11.0,10.0,Batdog,None,https://pbs.twimg.com/media/CVMBL_LWUAAsvrL.jpg,1488,3693,,en,"[0, 137]"
1206,671879137494245376,2015-12-02 02:30:43,Twitter for iPhone,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad https://t.co/vPXKSaNsbE,5.0,10.0,Brad,None,https://pbs.twimg.com/media/CVL-goTWoAEUfhy.jpg,748,1507,,en,"[0, 139]"
1207,671874878652489728,2015-12-02 02:13:48,Twitter for iPhone,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel https://t.co/3J7wkwW4FG,10.0,10.0,Mia,None,https://pbs.twimg.com/media/CVL6op1WEAAUFE7.jpg,601,1330,,en,"[0, 132]"
1208,671866342182637568,2015-12-02 01:39:53,Twitter for iPhone,Meet Dylan. He can use a fork but clearly can't put on a sweatshirt correctly. Looks like a disgruntled teen. 10/10 https://t.co/FWJQ1zQLiI,10.0,10.0,Dylan,None,https://pbs.twimg.com/media/CVLy3zFWoAA93qJ.jpg,548,1191,,en,"[0, 139]"
1209,671789708968640512,2015-12-01 20:35:22,Twitter for iPhone,This is space pup. He's very confused. Tries to moonwalk at one point. Super spiffy uniform. 13/10 I love space pup https://t.co/SfPQ2KeLdq,13.0,10.0,space,None,https://pbs.twimg.com/tweet_video_thumb/CVKtH-4WIAAmiQ5.png,3811,7527,,en,"[0, 139]"
1210,671763349865160704,2015-12-01 18:50:38,Twitter for iPhone,Say hello to Mark. He's a good dog. Always ready to go for a walk. Excellent posture. 9/10 keep it up Mark https://t.co/m9NleZ1i80,9.0,10.0,Mark,None,https://pbs.twimg.com/media/CVKVM3NW4AAdi1e.jpg,999,1788,,en,"[0, 130]"
1211,671735591348891648,2015-12-01 17:00:19,Twitter for iPhone,This is Oscar. He's ready for Christmas. 11/10 https://t.co/TON0Irzgwr,11.0,10.0,Oscar,None,https://pbs.twimg.com/media/CVJ79MzW4AEpTom.jpg,819,1534,,en,"[0, 70]"
1212,671561002136281088,2015-12-01 05:26:34,Twitter for iPhone,This is the best thing I've ever seen so spread it like wildfire &amp; maybe we'll find the genius who created it. 13/10 https://t.co/q6RsuOVYwU,13.0,10.0,the,None,https://pbs.twimg.com/media/CVHdK-7WwAAsuyc.jpg,7931,13679,,en,"[0, 144]"
1213,671547767500775424,2015-12-01 04:33:59,Twitter for iPhone,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10 https://t.co/f99MV0htAV,10.0,10.0,Marley,None,https://pbs.twimg.com/media/CVHRIiqWEAAj98K.jpg,658,1444,,en,"[0, 127]"
1214,671542985629241344,2015-12-01 04:14:59,Twitter for iPhone,"This is JD (stands for ""just dog""). He's like Airbud but with trading card games instead of sports. 10/10 much skill https://t.co/zzueJV9jCF",10.0,10.0,JD,None,https://pbs.twimg.com/media/CVHMyHMWwAALYXs.jpg,616,1166,,en,"[0, 140]"
1215,671538301157904385,2015-12-01 03:56:22,Twitter for iPhone,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet https://t.co/fUuiyu2QTD,8.0,10.0,Baxter,None,https://pbs.twimg.com/media/CVHIhi2WsAEgdKk.jpg,436,993,,en,"[0, 136]"
1216,671536543010570240,2015-12-01 03:49:23,Twitter for iPhone,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy https://t.co/1U5Ro5FA4c,9.0,10.0,Reginald,None,https://pbs.twimg.com/media/CVHG6_AWwAEJf_u.jpg,441,1253,,en,"[0, 130]"
1217,671528761649688577,2015-12-01 03:18:27,Twitter for iPhone,Meet Jax. He's in the middle of a serious conversation and is trying unbelievably hard not to laugh. 10/10 https://t.co/HwiLcDPaCi,10.0,10.0,Jax,None,https://pbs.twimg.com/media/CVG_2I-WIAASKSS.jpg,280,896,,en,"[0, 130]"
1218,671520732782923777,2015-12-01 02:46:33,Twitter for iPhone,Meet Alejandro. He's an extremely seductive pup. 10/10 https://t.co/C7dPcCUNpF,10.0,10.0,Alejandro,None,https://pbs.twimg.com/media/CVG4i9UWEAAUH3U.jpg,582,1499,,en,"[0, 78]"
1219,671518598289059840,2015-12-01 02:38:04,Twitter for iPhone,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers https://t.co/nLQoltwEZ7,9.0,10.0,Scruffers,None,https://pbs.twimg.com/media/CVG2l9jUYAAwg-w.jpg,319,1010,,en,"[0, 137]"
1220,671511350426865664,2015-12-01 02:09:16,Twitter for iPhone,Say hello to Hammond. He's just a wee lil pup. Jumps around a shit ton. 8/10 overall very good dog https://t.co/OgDF2ES3Q9,8.0,10.0,Hammond,None,https://pbs.twimg.com/media/CVGwAh-W4AAIHJz.jpg,791,1734,,en,"[0, 122]"
1221,671504605491109889,2015-12-01 01:42:28,Twitter for iPhone,This is Charlie. He was just informed that dogs can't be Jedi. 11/10 https://t.co/mGW5c50mPA,11.0,10.0,Charlie,None,https://pbs.twimg.com/media/CVGp4LKWoAAoD03.jpg,3866,7495,,en,"[0, 92]"
1222,671497587707535361,2015-12-01 01:14:35,Twitter for iPhone,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10 https://t.co/EY1uZJUGYJ,11.0,10.0,Pip,None,https://pbs.twimg.com/media/CVGjflNWoAEwgrQ.jpg,481,980,,en,"[0, 123]"
1223,671488513339211776,2015-12-01 00:38:31,Twitter for iPhone,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10 https://t.co/CwUK5AIgeD,8.0,10.0,Julius,None,https://pbs.twimg.com/media/CVGbPgrWIAAQ1fB.jpg,516,1073,,en,"[0, 138]"
1224,671486386088865792,2015-12-01 00:30:04,Twitter for iPhone,This is Malcolm. He just saw a spider. 10/10 https://t.co/ympkwF65Dx,10.0,10.0,Malcolm,None,https://pbs.twimg.com/media/CVGZTboUsAATohd.jpg,226,621,,en,"[0, 68]"
1225,671485057807351808,2015-12-01 00:24:48,Twitter for iPhone,Meet Penelope. She is a white Macadamias Duodenum. Very excited about wall. Lives on Frosted Flakes. 11/10 good pup https://t.co/CqcRagJlyS,11.0,10.0,Penelope,None,https://pbs.twimg.com/media/CVGYGNYXAAAQ9m-.jpg,253,806,,en,"[0, 139]"
1226,671362598324076544,2015-11-30 16:18:11,Twitter for iPhone,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10 https://t.co/onC3uMpFF2,11.0,10.0,Tanner,None,https://pbs.twimg.com/media/CVEouDRXAAEe8mt.jpg,325,1193,,en,"[0, 113]"
1227,671355857343524864,2015-11-30 15:51:24,Twitter for iPhone,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly https://t.co/FoCULrC3rD,10.0,10.0,Lou,None,https://pbs.twimg.com/media/CVEilyCUwAETbJ-.jpg,119,508,,en,"[0, 135]"
1228,671347597085433856,2015-11-30 15:18:34,Twitter for iPhone,This is Lola. She was not fully prepared for the water slide. 9/10 https://t.co/svlkUlg3NH,9.0,10.0,Lola,None,https://pbs.twimg.com/media/CVEbFDRWsAAkN_7.jpg,476,1031,,en,"[0, 90]"
1229,671186162933985280,2015-11-30 04:37:05,Twitter for iPhone,This is Sparky. That's his pancake now. He will raise it as his own. 10/10 https://t.co/96tMaWyoWt,10.0,10.0,Sparky,None,https://pbs.twimg.com/media/CVCIQX7UkAEzqh_.jpg,241,788,,en,"[0, 98]"
1230,671166507850801152,2015-11-30 03:18:59,Twitter for iPhone,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup https://t.co/gFl60yFJ0w,10.0,10.0,Herm,None,https://pbs.twimg.com/media/CVB2TnWUYAA2pAU.jpg,390,931,,en,"[0, 130]"
1231,671159727754231808,2015-11-30 02:52:03,Twitter for iPhone,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10 https://t.co/iHLo9rGay1,5.0,10.0,Anthony,None,https://pbs.twimg.com/media/CVBwNjVWwAAlUFQ.jpg,89,401,,en,"[0, 137]"
1232,671154572044468225,2015-11-30 02:31:34,Twitter for iPhone,Meet Holly. She's trying to teach small human-like pup about blocks but he's not paying attention smh. 11/10 &amp; 8/10 https://t.co/RcksaUrGNu,11.0,10.0,Holly,None,https://pbs.twimg.com/media/CVBrhXoWIAAox_C.jpg,241,769,,en,"[0, 143]"
1233,671134062904504320,2015-11-30 01:10:04,Twitter for iPhone,Say hello to Clarence. He's a western Alkaline Pita. Very proud of himself for dismembering his stuffed dog pal 8/10 https://t.co/BHxr9O7wJY,8.0,10.0,Clarence,None,https://pbs.twimg.com/media/CVBY3e7XIAAAE4Y.jpg,212,796,,en,"[0, 140]"
1234,671115716440031232,2015-11-29 23:57:10,Twitter for iPhone,"Meet Phred. He isn't steering, looking at the road, or wearing a seatbelt. Phred is a rolling tornado of danger 6/10 https://t.co/mZD7Bo7HfV",6.0,10.0,Phred,None,https://pbs.twimg.com/media/CVBILUgVAAA1ZUr.jpg,842,1436,,en,"[0, 140]"
1235,671109016219725825,2015-11-29 23:30:32,Twitter for iPhone,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby https://t.co/sYi2G0he4H,8.0,10.0,Toby,None,https://pbs.twimg.com/media/CVBCFkyU4AE2Wcr.jpg,478,1225,,en,"[0, 135]"
1236,670840546554966016,2015-11-29 05:43:44,Twitter for iPhone,Meet Colby. He's that one cool friend that gets you into every party. Great hat. Sneaky tongue slip. 10/10 good pup https://t.co/jBnz3MjTzX,10.0,10.0,Colby,None,https://pbs.twimg.com/media/CU9N6upXAAAbtQe.jpg,213,634,,en,"[0, 139]"
1237,670833812859932673,2015-11-29 05:16:59,Twitter for iPhone,This is Jett. He is unimpressed by flower. 7/10 https://t.co/459qWNnV3F,7.0,10.0,Jett,None,https://pbs.twimg.com/media/CU9HyzSWIAAVcte.jpg,135,474,,en,"[0, 71]"
1238,670832455012716544,2015-11-29 05:11:35,Twitter for iPhone,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy https://t.co/Hj2HtxpcSx,10.0,10.0,Amy,None,https://pbs.twimg.com/media/CU9GjzrUkAAWPh4.jpg,242,780,,en,"[0, 86]"
1239,670823764196741120,2015-11-29 04:37:03,Twitter for iPhone,This is Remington. He's a man dime. 12/10 https://t.co/m3ufSDwHHJ,12.0,10.0,Remington,None,https://pbs.twimg.com/media/CU8-puBWwAAR8Xl.jpg,205,824,,en,"[0, 65]"
1240,670815497391357952,2015-11-29 04:04:12,Twitter for iPhone,This is Sage. He likes to burn shit. 10/10 https://t.co/nLYruSMRe6,10.0,10.0,Sage,None,https://pbs.twimg.com/media/CU83IZ8W4AEIh4y.jpg,1708,3410,,en,"[0, 66]"
1241,670811965569282048,2015-11-29 03:50:10,Twitter for iPhone,Meet Maggie. She enjoys her stick in the yard. Very content. Much tranquility. 10/10 keep it up pup https://t.co/eYP9i9gfYn,10.0,10.0,Maggie,None,https://pbs.twimg.com/media/CU8z65IUEAQBc4q.jpg,295,1202,,en,"[0, 123]"
1242,670807719151067136,2015-11-29 03:33:17,Twitter for iPhone,"Say hello to Andy. He can balance on one foot, obliterate u in checkers, &amp; transform into a rug. 11/10 much talents https://t.co/idzH8JH06g",11.0,10.0,Andy,None,https://pbs.twimg.com/media/CU8v-rdXIAId12Z.jpg,546,1234,,en,"[0, 143]"
1243,670804601705242624,2015-11-29 03:20:54,Twitter for iPhone,Meet Mason. He's a total frat boy. Pretends to be Hawaiian. Head is unbelievably round. 10/10 would pet so damn well https://t.co/DM3ZP3AA7b,10.0,10.0,Mason,None,https://pbs.twimg.com/media/CU8tOJZWUAAlNoF.jpg,1035,2098,,en,"[0, 140]"
1244,670797304698376195,2015-11-29 02:51:54,Twitter for iPhone,This is Trigger. He was minding his own business on stair when he overheard someone say they don't like bacon. 11/10 https://t.co/yqohZK4CL0,11.0,10.0,Trigger,None,https://pbs.twimg.com/media/CU8mlhoVAAAteS5.jpg,262,780,,en,"[0, 140]"
1245,670792680469889025,2015-11-29 02:33:32,Twitter for iPhone,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless). 7/10 https://t.co/gTy4WMXu8l,7.0,10.0,Antony,None,https://pbs.twimg.com/media/CU8iYi2WsAEaqQ0.jpg,298,889,,en,"[0, 140]"
1246,670786190031921152,2015-11-29 02:07:44,Twitter for iPhone,This is Creg. You offered him a ride to work but you're late and you just missed his exit. 8/10 https://t.co/3r7wznfuoa,8.0,10.0,Creg,None,https://pbs.twimg.com/media/CU8ceuxWUAALMEo.jpg,218,640,,en,"[0, 119]"
1247,670780561024270336,2015-11-29 01:45:22,Twitter for iPhone,This is Traviss. He has no ears. Two rare dogs in background. I bet they all get along nicely. 7/10s I'd pet all https://t.co/Viu56hVhhP,7.0,10.0,Traviss,None,https://pbs.twimg.com/media/CU8XW2dWwAA-Lmc.jpg,317,831,,en,"[0, 136]"
1248,670764103623966721,2015-11-29 00:39:59,Twitter for iPhone,Meet Vincent. He's a wild Adderall Cayenne. Shipped for free. Always fresh. Never frozen. 10/10 great purchase https://t.co/ZfS7chSsi7,10.0,10.0,Vincent,None,https://pbs.twimg.com/media/CU8IY0pWIAA2AJ-.jpg,466,1154,,en,"[0, 134]"
1249,670755717859713024,2015-11-29 00:06:39,Twitter for iPhone,Say hello to Gin &amp; Tonic. They're having a staring contest. Very very intense. 9/10 for both https://t.co/F6bI9dF16E,9.0,10.0,Gin,None,https://pbs.twimg.com/media/CU8AwZ_UsAA-Lbu.jpg,123,475,,en,"[0, 120]"
1250,670733412878163972,2015-11-28 22:38:01,Twitter for iPhone,This is Jerry. He's a great listener. Low maintenance. Hard to get leash on tho. 8/10 still good dog https://t.co/NsDIt8Z80Z,8.0,10.0,Jerry,None,https://pbs.twimg.com/media/CU7seitWwAArlVy.jpg,558,1030,,en,"[0, 124]"
1251,670727704916926465,2015-11-28 22:15:21,Twitter for iPhone,This is Jeffrie. He's a handheld pup. Excellent ears. Super fluffy. 10/10 overall topnotch canine https://t.co/SWnrQAFOtt,10.0,10.0,Jeffrie,None,https://pbs.twimg.com/media/CU7nSZEW4AA6r5u.jpg,403,887,,en,"[0, 121]"
1252,670704688707301377,2015-11-28 20:43:53,Twitter for iPhone,Meet Danny. He's too good to look at the road when he's driving. Absolute menace. 6/10 completely irresponsible https://t.co/I1lMUy1FqH,6.0,10.0,Danny,None,https://pbs.twimg.com/media/CU7SW39WwAAL8Rw.jpg,405,814,,en,"[0, 135]"
1253,670691627984359425,2015-11-28 19:51:59,Twitter for iPhone,This is Ester. He has a cocaine problem. This is an intervention Ester. We all care about you. 8/10 https://t.co/eCVj2xT59V,8.0,10.0,Ester,None,https://pbs.twimg.com/media/CU7GehOUYAA9nn-.jpg,266,632,,en,"[0, 123]"
1254,670679630144274432,2015-11-28 19:04:19,Twitter for iPhone,This is Pluto. He's holding little waddling dog hostage. Little waddling dog very desperate at this point sos. 8/10 https://t.co/HMcD9SLOAN,8.0,10.0,Pluto,None,https://pbs.twimg.com/media/CU67jGSUkAAk_1Y.jpg,315,799,,en,"[0, 139]"
1255,670676092097810432,2015-11-28 18:50:15,Twitter for iPhone,This is Bloo. He's a Westminster Cîroc. Doesn't think Bart deserves legs. Nice flowers. 8/10 https://t.co/IAc1QCczMc,8.0,10.0,Bloo,None,https://pbs.twimg.com/media/CU64WOlWcAA37TV.jpg,45,267,,en,"[0, 116]"
1256,670668383499735048,2015-11-28 18:19:37,Twitter for iPhone,This is Phineas. He's a magical dog. Only appears through the hole of a donut. 10/10 mysterious pup https://t.co/NECxEHN5YU,10.0,10.0,Phineas,None,https://pbs.twimg.com/media/CU6xVkbWsAAeHeU.jpg,5537,11452,,en,"[0, 123]"
1257,670468609693655041,2015-11-28 05:05:47,Twitter for iPhone,This is Edd. He's a Czechoslovakian Googolplex Merlot. Ready for Christmas. Take that Starbucks. Very poised. 10/10 https://t.co/dupWSIpSrG,10.0,10.0,Edd,None,https://pbs.twimg.com/media/CU37pEoWUAAitje.jpg,90,375,,en,"[0, 139]"
1258,670444955656130560,2015-11-28 03:31:48,Twitter for iPhone,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,10.0,10.0,Paull,None,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,2153,7120,,en,"[0, 88]"
1259,670442337873600512,2015-11-28 03:21:24,Twitter for iPhone,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,11.0,10.0,Koda,None,https://pbs.twimg.com/media/CU3jwAYWwAAhdAv.jpg,213,690,,en,"[0, 124]"
1260,670434127938719744,2015-11-28 02:48:46,Twitter for iPhone,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,11.0,10.0,Hank,None,https://pbs.twimg.com/media/CU3cSG8W4AIAePH.jpg,708,1501,,en,"[0, 135]"
1261,670433248821026816,2015-11-28 02:45:17,Twitter for iPhone,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK,10.0,10.0,Sam,None,https://pbs.twimg.com/media/CU3be0SWEAEqb7I.jpg,122,345,,en,"[0, 126]"
1262,670428280563085312,2015-11-28 02:25:32,Twitter for iPhone,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,11.0,10.0,Willy,None,https://pbs.twimg.com/media/CU3W9ELWEAEdUA0.jpg,694,1484,,en,"[0, 64]"
1263,670421925039075328,2015-11-28 02:00:17,Twitter for iPhone,Meet Herb. 12/10 https://t.co/tLRyYvCci3,12.0,10.0,Herb,None,https://pbs.twimg.com/media/CU3RLqfW4AE0pbA.jpg,709,1415,,en,"[0, 40]"
1264,670420569653809152,2015-11-28 01:54:54,Twitter for iPhone,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi,10.0,10.0,Damon,None,https://pbs.twimg.com/media/CU3P82RWEAAIVrE.jpg,342,668,,en,"[0, 104]"
1265,670411370698022913,2015-11-28 01:18:21,Twitter for iPhone,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN,12.0,10.0,Scooter,None,https://pbs.twimg.com/media/CU3HlZtW4AAezbt.jpg,991,2176,,en,"[0, 109]"
1266,670408998013820928,2015-11-28 01:08:55,Twitter for iPhone,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,10.0,10.0,Peanut,None,https://pbs.twimg.com/media/CU3FbQgVAAACdCQ.jpg,249,600,,en,"[0, 134]"
1267,670403879788544000,2015-11-28 00:48:35,Twitter for iPhone,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,10.0,10.0,Nigel,None,https://pbs.twimg.com/media/CU3AxW1WoAA3_35.jpg,173,460,,en,"[0, 139]"
1268,670385711116361728,2015-11-27 23:36:23,Twitter for iPhone,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,8.0,10.0,Larry,None,https://pbs.twimg.com/media/CU2wPyWWUAAb1MJ.jpg,234,593,,en,"[0, 140]"
1269,670374371102445568,2015-11-27 22:51:19,Twitter for iPhone,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,12.0,10.0,Daisy,None,https://pbs.twimg.com/media/CU2l7yvXAAUyYIJ.jpg,295,785,,en,"[0, 140]"
1270,670338931251150849,2015-11-27 20:30:30,Twitter for iPhone,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY,10.0,10.0,Butters,None,https://pbs.twimg.com/media/CU2FsRnVAAA3TEg.jpg,122,451,,en,"[0, 103]"
1271,670290420111441920,2015-11-27 17:17:44,Twitter for iPhone,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,11.0,10.0,Sandra,None,https://pbs.twimg.com/media/CU1Zgk7UcAAjw2t.jpg,315,750,,en,"[0, 110]"
1272,670093938074779648,2015-11-27 04:16:59,Twitter for iPhone,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,9.0,10.0,Wally,None,https://pbs.twimg.com/media/CUym4Y5WsAEiI9_.jpg,365,1106,,en,"[0, 133]"
1273,670079681849372674,2015-11-27 03:20:20,Twitter for iPhone,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 https://t.co/Qvj4JZGdQD,10.0,10.0,Fabio,None,https://pbs.twimg.com/media/CUyZ6mVW4AI8YWZ.jpg,1373,2390,,en,"[0, 140]"
1274,670073503555706880,2015-11-27 02:55:47,Twitter for iPhone,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,10.0,10.0,Winston,None,https://pbs.twimg.com/media/CUyUSuWXIAAZKYF.jpg,874,1674,,en,"[0, 112]"
1275,670069087419133954,2015-11-27 02:38:14,Twitter for iPhone,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog https://t.co/pzrvc7wKGd,5.0,10.0,Randall,None,https://pbs.twimg.com/media/CUyQRzHWoAAhF1D.jpg,278,676,,en,"[0, 140]"
1276,670061506722140161,2015-11-27 02:08:07,Twitter for iPhone,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn",11.0,10.0,Liam,None,https://pbs.twimg.com/media/CUyJYk1WoAMPROb.jpg,373,822,,en,"[0, 140]"
